bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,505525097,9.78051E+12,eng,369,410,20,5/6/2003,Love Spell,
23242,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner,3.59,425213919,9.78043E+12,eng,256,901,73,4/3/2007,Berkley Trade,
23243,Aphrodite's Flame (Superhero Central #4),Julie Kenner,3.67,505525755,9.78051E+12,eng,338,385,16,8/1/2004,Love Spell,
23244,Carpe Demon (Demon-Hunting Soccer Mom  #1),Julie Kenner,3.64,515142212,9.78052E+12,eng,320,4811,585,10/31/2006,Jove,
23249,Perfect Circle,Sean Stewart,3.8,1931520119,9.78193E+12,eng,243,679,69,6/1/2004,Small Beer Press,
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,019289322X,9.78019E+12,eng,352,359,18,1/18/2001,Oxford University Press  USA,
23260,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner,4.06,192854178,9.78019E+12,eng,288,24,4,10/18/2001,OUP Oxford,
23261,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,Bryan Magee,4.14,751333328,9.78075E+12,eng,240,518,45,11/1/2005,DK Publishing (Dorling Kindersley),
23265,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller/Lynn Keller,4.4,472064843,9.78047E+12,en-US,424,5,0,12/14/1994,University of Michigan Press,
23276,Taxation of Mineral Rents,Ross Garnaut,5,198284543,9.7802E+12,eng,350,1,0,11/17/1983,Oxford University Press  USA,
23290,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3.85,393978516,9.78039E+12,eng,369,789,51,2/1/2006,W. W. Norton & Company,
23292,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,3.85,140247742,9.78014E+12,eng,492,331,32,8/1/1996,Penguin Books,
23293,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3.85,60789565,9.78006E+12,eng,8,53,11,5/10/2005,Caedmon,
23297,CliffsNotes on Joyce's Dubliners (Cliffs Notes),Adam  Sexton/G. Tubach,3.4,764537156,9.78076E+12,eng,80,5,2,4/25/2003,Cliffs Notes,
23300,The Door to Time (Ulysses Moore  #1),Pierdomenico Baccalario/Iacopo Bruno/Laura Zuccotti/Leah D. Janeczko/Beth Dunfey,3.93,439774381,9.78044E+12,eng,239,3099,241,1/1/2006,Scholastic Inc.,
23303,Ulysses S. Grant: The Unlikely Hero,Michael Korda,3.87,60590157,9.78006E+12,eng,176,432,44,9/28/2004,Eminent Lives,
23307,Ulysses S. Grant,Josiah Bunting/Arthur M. Schlesinger Jr.,3.89,805069496,9.78081E+12,eng,208,445,40,9/8/2004,Times Books,
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,807840890,9.78081E+12,eng,563,22,2,9/20/1982,University of North Carolina Press,
23314,Ulysses Found,Ernle Bradford,4.07,750937254,9.78075E+12,eng,238,38,8,2/1/2005,History Press Ltd,
23315,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,Bruce Arnold,3.82,190414845X,9.7819E+12,eng,346,12,0,11/15/2005,The Liffey Press,
23316,Round Ireland with a Fridge,Tony Hawks,3.79,312274920,9.78031E+12,en-US,248,15191,838,3/7/2001,Thomas Dunne Books,
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,971500762,9.78097E+12,en-US,296,186,11,6/28/2007,Veritas Publishing,
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,971500746,9.78097E+12,eng,407,461,29,6/28/2006,Veritas Publishing,
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,4.38,964326191,9.78096E+12,eng,432,752,37,6/23/2001,Veritas Publishing,
23331,Letters to J. D. Salinger,Chris Kubica/Chris Kubica,3.5,299178005,9.7803E+12,eng,270,26,1,3/4/2002,University of Wisconsin Press,
23336,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),Harold Bloom,3.58,791056643,9.78079E+12,eng,176,18,2,12/31/2000,Chelsea House Publications,
23352,Lord of the Flies,William Golding,3.68,812416112,9.78081E+12,en-US,208,479,57,7/1/1959,Perfection Learning,
23377,Where Is Baby's Mommy? (A Lift-the-Flap Book),Karen Katz,4.15,689835612,9.78069E+12,eng,14,434,28,4/1/2001,Little Simon,
23378,Counting Christmas,Karen Katz,3.53,689849257,9.78069E+12,eng,32,154,26,10/1/2003,Margaret K. McElderry Books,
23391,Running from the Deity (Pip & Flinx #11),Alan Dean Foster,3.81,345461614,9.78035E+12,eng,280,1045,26,11/28/2006,Del Rey Books,
23392,Lost and Found,Alan Dean Foster,3.68,345461274,9.78035E+12,eng,256,722,65,5/31/2005,Del Rey Books,
23393,Reunion (Pip & Flinx #8),Alan Dean Foster,3.87,345418689,9.78035E+12,eng,352,1366,33,2/26/2002,Del Rey,
23398,The Dig,Alan Dean Foster,3.4,727852663,9.78073E+12,eng,336,2,0,1/1/1998,Severn House Publishers,
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,4.2,380793474,9.78038E+12,eng,144,3208,306,3/9/1999,HarperCollins,
23410,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs,4.23,743518365,9.78074E+12,eng,16,58,10,4/1/2010,Pimsleur,
23418,The Architecture of Happiness,Alain de Botton,3.86,375424431,9.78038E+12,eng,280,7101,540,10/3/2006,Pantheon Books,
23419,The Consolations of Philosophy,Alain de Botton,4.01,679779175,9.78068E+12,en-US,265,13499,812,4/3/2001,Vintage,
23420,How Proust Can Change Your Life,Alain de Botton,3.76,679779159,9.78068E+12,eng,208,10270,877,4/28/1998,Vintage,
23421,Kiss & Tell,Alain de Botton,3.56,312155611,9.78031E+12,eng,258,828,46,5/15/1997,Picador,
23423,The Consolations of Philosophy,Alain de Botton,4.01,140276610,9.78014E+12,eng,272,763,70,3/1/2001,Penguin,
23425,Status Anxiety,Alain de Botton,3.91,375725350,9.78038E+12,eng,306,7957,535,5/10/2005,Vintage,
23426,On Love,Alain de Botton,3.98,802142400,9.7808E+12,eng,194,11297,853,1/6/2006,Grove Press,
23438,Miracle at St. Anna,James   McBride,3.74,1573229717,9.78157E+12,en-US,336,2141,303,1/7/2003,Riverhead Books,
23439,Die Farbe von Wasser,James   McBride,4.09,342661278X,9.78343E+12,ger,317,38,1,2/1/2001,Droemer Knaur,
23453,Dragons of Winter Night (Dragonlance: Chronicles #2),Margaret Weis/Tracy Hickman,4.12,786930675,9.78079E+12,en-US,361,424,20,7/1/2003,Wizards of the Coast,
23454,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis/Tracy Hickman,4.12,1932796789,9.78193E+12,eng,358,35536,401,4/10/2007,Devil's Due Publishing,
23460,Dragon's Treasure,Elizabeth A. Lynn,3.54,441012590,9.78044E+12,eng,336,170,11,9/27/2005,Ace,
23461,Watchtower (Chronicles of Tornor  #1),Elizabeth A. Lynn,3.57,743498097,9.78074E+12,eng,224,646,35,12/1/2004,iBooks,
23468,Letters to a Young Artist,Anna Deavere Smith,4.02,1400032385,9.7814E+12,eng,240,543,50,1/24/2006,Anchor,
23475,The Hip Chick's Guide to Macrobiotics: A Philosophy for Achieving a Radiant Mind and a Fabulous Body,Jessica Porter/Michio Kushi,3.69,1583332057,9.78158E+12,eng,289,424,53,9/9/2004,Avery Publishing Group,
23479,La casa en Mango Street,Sandra Cisneros/Elena Poniatowska,3.63,613046889,9.78061E+12,spa,110,35,5,10/18/1994,Turtleback Books,
23491,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,791063372,9.78079E+12,eng,258,14,2,6/15/2002,Chelsea House Publications,
23492,The Dharma Bums,Jack Kerouac/Ann  Douglas,3.92,143039601,9.78014E+12,eng,187,2055,172,4/5/2007,Penguin Classics,
23503,The Alchemist's Daughter,Katharine McMahon,3.25,307335852,9.78031E+12,eng,346,3565,451,10/24/2006,Broadway Books,
23504,The Art of Fullmetal Alchemist: The Anime,Hiromu Arakawa/Akira Watanabe/Eric Searleman,4.44,1421507668,9.78142E+12,eng,96,266,8,10/17/2006,VIZ Media LLC,
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,1421508389,9.78142E+12,eng,192,7655,129,1/16/2007,VIZ Media LLC,
23512,Astronomy Today,Eric Chaisson/Steve McMillan,3.99,131445960,9.78013E+12,eng,2,128,4,7/26/2004,Prentice Hall,
23515,Astronomy For Dummies,Stephen P. Maran,3.84,764584650,9.78076E+12,eng,318,285,27,5/6/2005,Wiley Publishing  Inc.,
23516,Astronomy: A Self-Teaching Guide,Dinah L. Moche,3.89,471265187,9.78047E+12,eng,343,113,10,2/24/2004,John Wiley & Sons,
23517,Astronomy: A Beginner's Guide to the Universe,Eric Chaisson/Steve McMillan,3.88,013187165X,9.78013E+12,eng,499,159,8,2/24/2006,Benjamin Cummings,
23518,Bad Astronomy,Philip Plait,4.04,471409766,9.78047E+12,eng,277,5247,234,3/5/2002,Wiley,
23520,The Complete World of Greek Mythology,Richard Buxton,4.24,500251215,9.7805E+12,eng,256,1598,46,6/28/2004,Thames & Hudson,
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,4,446607258,9.78045E+12,eng,330,1747,192,8/1/1999,Warner,
23522,Mythology,Edith Hamilton/Steele Savage,4,316341517,9.78032E+12,eng,497,35634,1552,9/14/1998,Little  Brown and Company,
23524,Mythology: The DC Comics Art of Alex Ross,Alex Ross/Geoff Spear/Chip Kidd,4.33,375714626,9.78038E+12,eng,320,1994,37,11/8/2005,Pantheon,
23525,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow,4.11,195153820,9.7802E+12,eng,365,1107,33,10/17/2002,Oxford University Press  USA,
23526,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.12,517588374,9.78052E+12,eng,272,249,44,4/28/1992,Broadway Books,
23533,Snapshots From Hell: The Making Of An MBA,Peter M. Robinson,3.7,1857880781,9.78186E+12,en-US,296,582,43,4/26/2005,Nicholas Brealey,
23545,Watchmen on the Walls,Hannah Hurnard,4.02,805413995,9.78081E+12,eng,184,39,6,3/1/1998,B&H Publishing Group,
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson,4.02,446691860,9.78045E+12,en-GB,227,1827,116,9/25/2006,Warner Books,
23548,The Children's Book of America,William J. Bennett/Michael Hague,4.19,684849305,9.78068E+12,en-US,112,95,13,11/2/1998,Simon & Schuster,
23549,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers,3.96,439050138,9.78044E+12,eng,140,1132,181,6/1/1999,Scholastic Inc.,
23552,The New Big Book of America,Todd Davis/Marc Frey,5,762412631,9.78076E+12,eng,56,2,1,3/21/2002,Courage Books,
23558,Awake in the Dark: The Best of Roger Ebert,Roger Ebert/David Bordwell,4.2,226182002,9.78023E+12,eng,512,416,30,9/15/2006,University of Chicago Press,
23563,Ebert's "Bigger" Little Movie Glossary,Roger Ebert/Ray Ebert,3.87,836282892,9.78084E+12,en-US,228,82,9,12/3/2005,Andrews McMeel Publishing,
23573,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,836279298,9.78084E+12,eng,123,40,6,1/1/1986,Andrews McMeel Publishing,
23576,The Truth with Jokes,Al Franken,3.86,452287677,9.78045E+12,eng,386,7469,201,10/1/2006,Plume Books,
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken,3.81,452285216,9.78045E+12,en-US,421,25235,723,7/27/2004,Plume Books,
23581,Still More George W. Bushisms: "Neither in French nor in English nor in Mexican",Jacob Weisberg/Al Franken,3.37,743251008,9.78074E+12,eng,96,56,11,11/4/2003,Fireside,
23582,You're Good Enough  You're Smart Enough  & Doggone It  People Like You!,Al Franken,3.89,553470949,9.78055E+12,en-US,0,18,0,10/1/1992,Random House Audio Publishing Group,
23584,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken/Melody Beattie/Stuart Smalley,3.82,440504708,9.78044E+12,en-US,352,359,35,10/1/1992,Dell,
23588,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,618083618,9.78062E+12,en-US,224,8140,32,10/18/2000,Mariner Books,
23589,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond,4.64,618391134,9.78062E+12,eng,2264,45,0,11/2/2006,Houghton Mifflin Harcourt,
23591,The Children of Hurin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3.97,618894640,9.78062E+12,eng,313,2681,225,4/17/2007,Houghton Mifflin Harcourt,
23596,Tales Before Tolkien: The Roots of Modern Fantasy,Douglas A. Anderson/Frank R. Stockton/Ludwig Tieck/Richard Garnett/H. Rider Haggard/Andrew Lang/William Hope Hodgson/E.A. Wyke-Smith/David  Lindsay/Clemence Housman/George MacDonald/Arthur Machen/A. Merritt/L. Frank Baum/Kenneth Morris/William Morris/James Branch Cabell/Lord Dunsany/Francis Stevens/E.H. Knatchbull-Hugessen/E. Nesbit,3.93,345458567,9.78035E+12,eng,528,1130,42,11/29/2005,Del Rey,
23598,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,4.51,618391029,9.78062E+12,eng,1002,40,2,11/2/2006,Houghton Mifflin Harcourt,
23600,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,395606497,9.7804E+12,eng,496,2572,41,10/27/1992,Houghton Mifflin Harcourt,
23601,The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond,4.46,618391010,9.78062E+12,eng,1262,31,2,11/2/2006,Houghton Mifflin Harcourt,
23603,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,7149123,9.78001E+12,eng,178,3242,162,9/2/2002,HarperCollins Publishers,
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,898708257,9.7809E+12,eng,256,467,31,12/1/2001,Ignatius Press,
23617,Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.87,7149115,9.78001E+12,eng,116,8775,413,9/2/2002,HarperCollins Publishers,
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,7137435,9.78001E+12,eng,484,51,3,8/5/2002,HarperCollins,
23627,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien,3.97,261102257,9.78026E+12,eng,455,97,10,6/5/2002,HarperCollins,
23637,Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers,3.62,1403969736,9.7814E+12,eng,264,16,2,11/19/2005,Palgrave Macmillan,
23640,Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs,4.02,618422536,9.78062E+12,eng,304,2067,17,5/12/2005,Mariner Books,
23643,Faerie,J.R.R. Tolkien/Francis Ledoux,3.54,2266102710,9.78227E+12,fre,217,89,2,11/20/2003,Pocket,
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,026110330X,9.78026E+12,eng,289,559,55,9/15/1997,Houghton Mifflin Company,
23685,Ranma 1/2  Vol. 36 (Ranma ? (US 2nd)  #36),Rumiko Takahashi,4.14,142150507X,9.78142E+12,eng,182,863,33,11/1/2006,Viz Media,
23686,Ranma ?  Vol. 1 (Ranma ? (US 2nd)  #1),Rumiko Takahashi,4.15,1569319626,9.78157E+12,eng,304,29058,309,5/7/2003,VIZ Media LLC,
23689,Ranma 1/2  Vol. 35 (Ranma ? (US 2nd)  #35),Rumiko Takahashi,4.1,1421505061,9.78142E+12,eng,208,752,13,8/8/2006,VIZ Media LLC,
23692,Ranma 1/2  Vol. 34 (Ranma ? (US 2nd)  #34),Rumiko Takahashi,4.08,1421505053,9.78142E+12,eng,182,782,13,5/1/2006,Viz Media,
23693,Ranma 1/2  Vol. 7 (Ranma ? (US 2nd)  #7),Rumiko Takahashi,4.13,1591161290,9.78159E+12,eng,184,1392,39,2/4/2004,Viz Media,
23697,Mermaid Saga  Vol. 2,Rumiko Takahashi,4.05,1591164842,9.78159E+12,eng,208,92,3,9/21/2004,VIZ Media LLC,
23700,The Mermaids Singing,Lisa Carey,3.77,380815591,9.78038E+12,en-US,288,1859,231,11/6/2001,William Morrow Paperbacks,
23703,Maison Ikkoku  Volume 15 (Maison Ikkoku  #15),Rumiko Takahashi,4.36,1421502798,9.78142E+12,en-US,208,257,11,2/14/2006,VIZ Media LLC,
23704,Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),Rumiko Takahashi,4.3,1421501422,9.78142E+12,eng,240,245,6,12/13/2005,VIZ Media LLC,
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,4.27,1591168694,9.78159E+12,eng,323,250,3,8/9/2005,VIZ Media LLC,
23707,Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),Rumiko Takahashi,4.22,1591163196,9.78159E+12,en-US,208,300,5,6/2/2004,Viz Media,
23708,Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),Rumiko Takahashi,4.19,1591164222,9.78159E+12,en-US,208,291,4,8/17/2004,Viz Media,
23709,Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),Rumiko Takahashi,4.28,159116804X,9.78159E+12,eng,232,252,4,6/7/2005,VIZ Media LLC,
23710,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi,4.19,1591166179,9.78159E+12,en-US,232,272,4,2/9/2005,VIZ Media LLC,
23717,Rumic World Trilogy  Volume 3 (Rumic World Trilogy  #3),Rumiko Takahashi,3.88,1569312060,9.78157E+12,eng,192,69,1,11/5/1997,Viz Media,
23720,Nausicaa of the Valley of the Wind  Vol. 4 (Nausicaa of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.59,1591163528,9.78159E+12,eng,134,1956,38,6/2/2004,VIZ Media,
23721,Nausicaa of the Valley of the Wind  Vol. 6 (Nausicaa of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.62,1591163544,9.78159E+12,eng,159,1776,33,8/10/2004,VIZ Media,
23722,Nausicaa of the Valley of the Wind  Vol. 5 (Nausicaa of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591164125,9.78159E+12,eng,151,1904,28,6/30/2004,VIZ Media,
23724,Nausicaa of the Valley of the Wind  Vol. 7 (Nausicaa of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591163552,9.78159E+12,eng,223,1716,79,9/7/2004,VIZ Media,
23734,Nausicaa De La Vallee Du Vent  Tome 4,Hayao Miyazaki,4.59,2723433927,9.78272E+12,fre,144,29,2,6/12/2001,Glenat,
23740,Nausicaa de la vallee du vent  tome 3,Hayao Miyazaki,4.56,2723433919,9.78272E+12,fre,144,32,3,2/20/2001,Glenat,
23751,Homer's Daughter,Robert Graves,3.81,897330595,9.7809E+12,en-US,283,416,34,8/30/2005,Academy Chicago Publishers,
23753,The Absolute Sandman  Volume One,Neil Gaiman/Mike Dringenberg/Chris Bachalo/Michael Zulli/Kelly Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Parkhouse/Daniel Vozzo/Lee Loughridge/Steve Oliff/Todd Klein/Dave McKean/Sam Kieth,4.65,1401210821,9.7814E+12,eng,612,15640,512,11/1/2006,Vertigo,
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,1563892278,9.78156E+12,eng,233,171841,3781,12/1/1998,Vertigo,
23756,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig,4.29,801870569,9.7808E+12,eng,627,3574,198,4/17/2002,Johns Hopkins University Press,
23757,This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean,4.24,1585672793,9.78159E+12,en-US,478,155,5,5/30/2002,Overlook TP,
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,1841581224,9.78184E+12,eng,654,844,41,3/5/2008,Birlinn,
23763,The Collapse of the Third Republic,William L. Shirer,4.21,306805626,9.78031E+12,eng,1082,531,40,3/21/1994,Da Capo Press,
23774,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.85,312321198,9.78031E+12,en-US,322,24522,4032,4/1/2005,St. Martin's Griffin,
23777,Something Borrowed  Something Blue,Elaine Barbieri/Constance O'Banyon/Evelyn Rogers/Bobbi Smith,3.94,084394725X,9.78084E+12,eng,394,17,1,6/1/2000,Leisure Books,
23784,The Major Plays,Anton Chekhov/Ann Dunnigan/Rosamund Bartlett/Robert Brustein,4.18,451530373,9.78045E+12,eng,406,102,16,12/5/2006,Signet,
23785,The Complete Plays,Anton Chekhov/Laurence Senelick,4.47,393048853,9.78039E+12,eng,1060,222,12,1/3/2006,W. W. Norton & Company,
23788,Anton Chekhov's Selected Plays,Anton Chekhov/Laurence Senelick,4.01,393924653,9.78039E+12,eng,674,97,10,10/25/2004,W. W. Norton & Company,
23790,Short Stories,Anton Chekhov/Ralph E. Matlaw,4.35,393090027,9.78039E+12,eng,384,2633,105,4/17/1979,W. W. Norton & Company,
23791,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,4.33,1593080034,9.78159E+12,en-US,400,6988,173,7/1/2003,Barnes  Noble Classics,
23793,The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates,4.25,312862172,9.78031E+12,eng,1011,1991,65,1/15/1997,Tor Books,
23796,The Medusa in the Shield,David G. Hartwell/Robert Aickman/Charlotte Perkins Gilman/William Faulkner/Robert Smythe Hichens/Richard Matheson/Joanna Russ/Dennis Etchison/D.H. Lawrence/Tanith Lee/Flannery O'Connor/Ramsey Campbell/Thomas M. Disch/Henry James/Theodore Sturgeon/Clive Barker/Edgar Allan Poe/Stephen King/Michael  Bishop/H.P. Lovecraft/J. Sheridan Le Fanu,3.88,812509668,9.78081E+12,eng,498,49,6,11/15/1991,Tor Books,
